CD_MUN;NM_MUN;V00001;V00002;V00003;V00004;V00005;V00006;V00007;V00008;V00009;V00010;V00011;V00012;V00013;V00014;V00015;V00016;V00017;V00018;V00019;V00020;V00021;V00022;V00023;V00024;V00025;V00026;V00027;V00028;V00029;V00030;V00031;V00032;V00033;V00034;V00035;V00036;V00037;V00038;V00039;V00040;V00041;V00042;V00043;V00044;V00045;V00046;V00047;V00048;V00049;V00050;V00051;V00052;V00053;V00054;V00055;V00056;V00057;V00058;V00059;V00060;V00061;V00062;V00063;V00064;V00065;V00066;V00067;V00068;V00069;V00070;V00071;V00072;V00073;V00074;V00075;V00076;V00077;V00078;V00079;V00080;V00081;V00082;V00083;V00084;V00085;V00086;V00087;V00088;V00089
3505906;Batatais;21410;0;104;21410;58184;20;104;6606;0;0;28228;9;73;29956;7;30;3837;6581;5544;3630;1171;350;81;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;20091;16;1248;16;0;4;0;0;0;0;0;0;51;0;0;0;0;0;49;4;0;0;0;58184;6606;28228;29956;3837;6581;5544;3630;1171;350;81;0;0;0;54994;82;3034;6082;3;488
3506003;Bauru;139983;122;3957;139983;371336;352;4077;43575;66;36;176301;188;3529;195035;147;529;28347;44100;34021;21551;7627;2394;647;100;6;23;33;24;15;9;7;0;0;0;0;0;3903;22;7;8;0;0;0;0;0;0;104951;3543;31067;223;0;7;18;28;73;0;0;0;581;29;28;3079;61;33;39;39;55;8;0;371336;43575;176301;195035;28347;44100;34021;21551;7627;2394;647;100;6;23;292951;10258;67354;34109;1307;7906
3506102;Bebedouro;28017;0;138;28017;76076;20;189;8758;0;22;36844;7;72;39232;6;116;4889;8727;7424;4554;1598;451;109;10;0;0;0;0;0;0;0;0;0;0;0;0;110;14;3;6;0;0;0;0;0;0;27436;83;475;0;0;0;0;0;0;0;0;0;75;0;0;0;43;0;0;0;20;0;0;76076;8758;36844;39232;4889;8727;7424;4554;1598;451;109;10;0;0;74802;232;1024;8618;29;98
3506201;Bento de Abreu;929;0;0;929;2605;0;0;349;0;0;1303;0;0;1302;0;0;150;278;228;172;50;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2605;349;1303;1302;150;278;228;172;50;21;0;0;0;0;2605;0;0;349;0;0
3506300;Bernardino de Campos;3879;3;30;3879;10531;6;30;1279;0;0;5080;5;14;5451;0;16;744;1220;935;590;248;77;16;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;3875;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;10531;1279;5080;5451;744;1220;935;590;248;77;16;0;0;0;10526;0;0;1279;0;0
3506359;Bertioga;22685;38;62;22685;63850;123;65;8883;22;11;31751;52;57;32099;59;6;4318;6415;5424;3687;1555;517;116;22;12;7;12;0;4;6;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;18585;1453;2217;300;0;10;15;0;14;8;0;0;0;3;0;0;0;0;0;40;18;0;0;63850;8883;31751;32099;4318;6415;5424;3687;1555;517;116;22;12;7;53521;3972;5360;7513;486;602
3506409;Bilac;2798;0;33;2798;7286;0;33;804;0;0;3581;0;17;3705;0;16;545;884;758;425;132;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;2797;0;0;0;0;0;0;0;0;0;0;0;28;0;5;0;0;0;0;0;0;0;0;7286;804;3581;3705;545;884;758;425;132;23;0;0;0;0;7285;0;0;804;0;0
3506508;Birigui;45367;0;46;45367;118610;6;46;13623;0;0;57240;3;9;61370;3;36;8566;14861;11719;7190;2105;429;53;10;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;41093;723;3470;22;0;4;0;0;0;0;0;0;32;0;4;0;4;0;6;0;0;0;0;118610;13623;57240;61370;8566;14861;11719;7190;2105;429;53;10;0;0;108931;2148;7448;12386;318;870
3506607;Biritiba Mirim;10427;0;43;10427;29601;14;43;3730;0;0;14722;3;30;14879;6;10;1784;3039;2630;1759;684;255;62;15;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;10385;14;12;0;0;0;0;0;0;0;0;0;9;0;0;0;6;0;0;28;0;0;0;29601;3730;14722;14879;1784;3039;2630;1759;684;255;62;15;0;0;29492;53;39;3713;4;8
3506706;Boa Esperança do Sul;4655;3;3;4655;12945;26;3;1768;0;0;6372;12;0;6573;9;3;858;1342;1184;778;322;106;13;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4645;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;12945;1768;6372;6573;858;1342;1184;778;322;106;13;0;0;0;12920;3;0;1765;0;0
3506805;Bocaina;4075;0;24;4075;11223;0;24;1344;0;0;5486;0;13;5737;0;11;733;1164;1113;666;266;73;12;3;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;4069;0;3;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;11223;1344;5486;5737;733;1164;1113;666;266;73;12;3;0;0;11214;3;3;1344;0;0
3506904;Bofete;3939;0;6;3939;10442;5;6;1253;0;0;5312;0;5;5130;3;0;725;1390;878;595;217;52;9;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;3850;82;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;10442;1253;5312;5130;725;1390;878;595;217;52;9;0;0;0;10203;227;4;1228;22;0
3507001;Boituva;21710;0;39;21710;61008;0;48;7655;0;0;30048;0;12;30960;0;34;3421;6725;5533;3748;1465;450;91;9;0;4;0;0;0;0;0;0;0;0;0;0;32;4;0;0;0;0;0;0;0;0;17669;1684;2286;20;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;61008;7655;30048;30960;3421;6725;5533;3748;1465;450;91;9;0;4;50775;4690;5462;6292;519;800
3507100;Bom Jesus dos Perdões;7713;0;48;7713;21891;6;70;2765;4;10;10825;0;39;11066;4;30;1353;2182;1921;1324;579;187;12;0;0;0;0;0;0;0;0;0;0;0;0;0;37;3;0;0;3;0;0;0;0;0;7186;438;27;36;0;0;0;0;0;0;0;0;30;10;0;0;8;0;0;0;0;0;0;21891;2765;10825;11066;1353;2182;1921;1324;579;187;12;0;0;0;20514;1185;87;2596;128;8
3507159;Bom Sucesso de Itararé;1172;0;0;1172;3543;0;0;552;0;0;1809;0;0;1734;0;0;149;294;320;256;96;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1162;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3543;552;1809;1734;149;294;320;256;96;26;0;0;0;0;3518;0;0;547;0;0
3507209;Borá;322;0;0;322;907;0;0;117;0;0;459;0;0;448;0;0;60;90;67;63;20;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;907;117;459;448;60;90;67;63;20;9;0;0;0;0;907;0;0;117;0;0
3507308;Boracéia;1635;0;0;1635;4715;0;0;637;0;0;2393;0;0;2322;0;0;255;440;435;317;120;37;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4715;637;2393;2322;255;440;435;317;120;37;3;3;0;0;4715;0;0;637;0;0
3507407;Borborema;5477;0;32;5477;14176;0;36;1488;0;0;7011;0;20;7165;0;12;1055;1850;1390;781;265;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;5385;81;3;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;6;0;0;0;0;14176;1488;7011;7165;1055;1850;1390;781;265;48;0;0;0;0;13987;171;10;1482;3;0
3507456;Borebi;966;0;0;966;2713;0;0;402;0;0;1331;0;0;1382;0;0;180;269;223;187;70;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2713;402;1331;1382;180;269;223;187;70;19;3;0;0;0;2710;0;0;402;0;0
3507506;Botucatu;54408;3;270;54408;144597;15;361;16849;0;0;69555;4;135;75042;6;222;10857;17100;13298;8509;2999;757;120;37;3;0;0;0;0;0;0;0;0;0;0;0;261;3;0;0;0;0;0;0;0;0;47277;459;6534;17;0;3;3;0;0;0;0;0;152;21;24;0;13;0;0;60;0;0;0;144597;16849;69555;75042;10857;17100;13298;8509;2999;757;120;37;3;0;129194;1227;14032;14975;90;1675
3507605;Bragança Paulista;63424;7;66;63424;176330;24;84;20191;0;16;85401;15;32;90929;6;52;11093;19031;16165;10830;3903;1203;284;58;9;12;0;0;3;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;52506;2239;8484;56;0;0;0;0;0;0;0;0;15;0;10;0;8;0;32;0;0;0;0;176330;20191;85401;90929;11093;19031;16165;10830;3903;1203;284;58;9;12;149860;6417;19792;16928;766;2368
3507704;Braúna;1965;0;0;1965;5355;0;0;691;0;0;2628;0;0;2727;0;0;336;627;481;363;98;37;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1955;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5355;691;2628;2727;336;627;481;363;98;37;6;0;0;0;5326;23;0;687;4;0
3507753;Brejo Alegre;962;17;0;962;2530;35;0;282;5;0;1268;23;0;1262;12;0;183;299;258;161;44;4;4;0;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;953;6;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2530;282;1268;1262;183;299;258;161;44;4;4;0;0;0;2508;19;0;281;0;0
3507803;Brodowski;8879;0;35;8879;25157;0;44;3120;0;0;12330;0;26;12827;0;18;1311;2689;2378;1622;580;185;44;3;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;8082;746;36;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;8;0;0;25157;3120;12330;12827;1311;2689;2378;1622;580;185;44;3;0;0;23073;1989;80;2761;341;10
3507902;Brotas;8614;3;89;8614;23774;3;90;2778;0;0;11543;0;43;12231;0;47;1463;2672;2204;1418;531;146;35;0;0;0;3;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;8494;5;100;0;0;0;0;3;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;23774;2778;11543;12231;1463;2672;2204;1418;531;146;35;0;0;0;23552;17;186;2760;0;8
3508009;Buri;6972;0;21;6972;20225;0;23;3036;0;0;10147;0;13;10078;0;10;1127;1991;1726;1242;511;196;33;16;3;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;6921;15;14;0;0;12;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;20225;3036;10147;10078;1127;1991;1726;1242;511;196;33;16;3;0;20096;37;38;3015;6;0
3508108;Buritama;6691;0;61;6691;17125;5;67;1903;0;0;8305;3;36;8820;0;31;1388;2270;1592;929;360;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;4;0;0;0;0;0;0;0;0;6343;325;3;0;0;0;0;0;0;0;0;0;39;22;0;0;0;0;0;0;0;0;0;17125;1903;8305;8820;1388;2270;1592;929;360;59;0;0;0;0;16291;796;21;1847;54;0
3508207;Buritizal;1661;0;3;1661;4347;0;6;502;0;0;2126;0;0;2221;0;0;349;520;392;255;106;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1653;0;6;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4347;502;2126;2221;349;520;392;255;106;16;3;0;0;0;4332;0;11;501;0;0
3508306;Cabrália Paulista;1597;0;9;1597;4288;0;9;535;0;0;2172;0;4;2116;0;5;318;495;401;221;104;32;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;1597;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;4288;535;2172;2116;318;495;401;221;104;32;9;0;0;0;4288;0;0;535;0;0
3508405;Cabreúva;15544;13;75;15544;46882;30;79;6388;3;10;23217;20;27;23665;4;50;2193;4055;4026;3085;1397;417;122;17;7;3;5;0;0;0;0;0;0;0;0;0;71;4;0;0;0;0;0;0;0;0;14697;410;415;0;0;0;3;0;10;0;0;0;37;0;4;0;19;0;0;0;15;0;0;46882;6388;23217;23665;2193;4055;4026;3085;1397;417;122;17;7;3;44596;1213;1048;6065;145;160
3508504;Caçapava;33652;12;197;33652;95930;43;203;11912;0;15;46906;20;135;49024;16;63;5379;9859;8629;6101;2321;715;180;29;0;3;4;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;30539;1193;1850;18;0;0;0;11;0;0;0;0;91;0;9;0;5;0;0;75;17;0;0;95930;11912;46906;49024;5379;9859;8629;6101;2321;715;180;29;0;3;88152;3557;4134;10847;533;487
3508603;Cachoeira Paulista;10903;0;41;10903;31502;0;58;3939;0;0;15215;0;20;16284;0;38;1897;2987;2679;1925;904;277;51;7;3;3;0;0;0;0;0;0;0;0;0;0;30;4;0;0;0;0;0;0;0;0;10389;7;495;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;31502;3939;15215;16284;1897;2987;2679;1925;904;277;51;7;3;3;30345;61;1091;3814;0;110
3508702;Caconde;6208;0;79;6208;17010;4;79;1965;0;0;8438;3;49;8572;0;29;1139;1923;1505;1020;414;94;19;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;6083;5;113;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;39;4;0;0;17010;1965;8438;8572;1139;1923;1505;1020;414;94;19;0;0;0;16738;21;244;1933;3;25
3508801;Cafelândia;6238;0;29;6238;16590;0;36;2014;0;7;8013;0;20;8577;0;16;1259;1984;1466;968;347;88;17;0;0;0;0;0;0;0;0;0;0;0;0;0;21;4;0;0;0;0;0;0;0;0;6219;0;0;6;0;0;0;0;0;0;0;0;7;5;0;0;0;0;17;0;0;0;0;16590;2014;8013;8577;1259;1984;1466;968;347;88;17;0;0;0;16545;11;0;1997;0;0
3508900;Caiabu;1467;0;0;1467;3712;0;0;400;0;0;1854;0;0;1858;0;0;298;505;346;234;58;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1461;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3712;400;1854;1858;298;505;346;234;58;4;0;0;0;0;3696;15;0;397;3;0
3509007;Caieiras;32681;0;196;32681;94748;7;200;11725;0;0;45933;0;20;48815;3;180;5224;8696;8632;6444;2368;728;163;36;7;3;0;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;0;0;0;0;30314;762;1528;20;0;0;0;0;0;0;0;0;58;0;0;0;132;0;0;6;0;0;0;94748;11725;45933;48815;5224;8696;8632;6444;2368;728;163;36;7;3;88517;2199;3938;10956;225;501
3509106;Caiuá;1692;0;0;1692;4307;0;0;437;0;0;2138;0;0;2169;0;0;352;593;375;259;81;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4307;437;2138;2169;352;593;375;259;81;14;0;0;0;0;4299;4;0;436;0;0
3509205;Cajamar;32631;3;75;32631;92532;10;111;13110;0;15;45321;4;74;47211;0;37;5361;9054;8750;6228;2115;566;127;8;3;3;0;0;0;0;0;0;0;0;0;0;60;0;0;8;0;0;0;0;0;0;24051;885;7554;79;0;6;0;3;0;0;0;0;32;0;0;0;14;3;0;0;25;0;0;92532;13110;45321;47211;5361;9054;8750;6228;2115;566;127;8;3;3;70034;2618;19591;9817;345;2871
3509254;Cajati;9906;0;0;9906;28488;0;0;4115;0;0;14322;0;0;14166;0;0;1570;2788;2554;1808;758;242;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9483;47;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28488;4115;14322;14166;1570;2788;2554;1808;758;242;39;0;0;0;27315;146;1007;3872;19;221
3509304;Cajobi;3513;0;0;3513;9127;0;0;989;0;0;4523;0;0;4604;0;0;698;1137;882;553;180;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9127;989;4523;4604;698;1137;882;553;180;29;0;0;0;0;9123;0;0;989;0;0
3509403;Cajuru;8600;0;47;8600;23738;4;50;2887;0;5;11799;0;27;11939;0;23;1593;2445;2235;1486;569;160;29;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;8306;246;22;14;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;6;0;0;23738;2887;11799;11939;1593;2445;2235;1486;569;160;29;0;0;0;23018;629;54;2799;75;0
3509452;Campina do Monte Alegre;2194;0;5;2194;5946;0;5;723;0;0;2996;0;5;2950;0;0;418;685;533;326;147;38;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2185;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5946;723;2996;2950;418;685;533;326;147;38;4;0;0;0;5924;9;8;720;0;0
3509502;Campinas;429504;111;2322;429504;1134756;510;2726;125430;74;27;541001;210;1166;593755;213;1488;88813;133382;104129;68184;22581;6302;1365;274;54;56;13;14;17;10;9;0;0;0;0;0;2146;79;17;13;0;0;0;0;0;0;281657;13868;131995;691;0;375;55;10;20;5;0;0;1477;307;107;0;268;31;19;47;27;23;0;1134756;125430;541001;593755;88813;133382;104129;68184;22581;6302;1365;274;54;56;799854;39813;291272;89775;4405;30179
3509601;Campo Limpo Paulista;26666;84;162;26666;77179;262;170;9746;69;0;37656;115;95;39523;142;73;4365;7343;6749;4952;1994;658;115;17;3;0;22;15;14;15;7;0;0;0;0;0;155;4;0;0;0;0;0;0;0;0;26030;51;511;32;0;0;82;0;0;0;0;0;99;0;17;0;20;0;0;26;0;0;0;77179;9746;37656;39523;4365;7343;6749;4952;1994;658;115;17;3;0;75621;161;1245;9535;8;155
3509700;Campos do Jordão;16107;3;95;16107;46514;17;104;5881;3;5;22693;7;24;23821;5;79;2786;4463;3982;2769;1155;414;129;20;0;6;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;14790;331;904;0;0;7;0;0;0;0;3;0;28;0;0;0;47;0;4;0;16;0;0;46514;5881;22693;23821;2786;4463;3982;2769;1155;414;129;20;0;6;43205;1096;2128;5507;126;205
3509809;Campos Novos Paulista;1806;0;15;1806;4864;0;15;668;0;0;2449;0;9;2415;0;6;382;513;451;278;123;32;3;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;1800;5;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;4864;668;2449;2415;382;513;451;278;123;32;3;0;0;0;4843;20;0;665;3;0
3509908;Cananéia;4364;0;32;4364;12152;0;51;1544;0;3;5938;0;20;6213;0;25;823;1283;1058;660;289;89;8;7;0;3;0;0;0;0;0;0;0;0;0;0;26;3;0;0;0;0;0;0;0;0;4342;3;5;0;0;0;0;0;0;0;0;0;11;21;0;0;0;0;0;0;0;0;0;12152;1544;5938;6213;823;1283;1058;660;289;89;8;7;0;3;12111;11;23;1541;0;0
3509957;Canas;1575;0;6;1575;4913;0;17;711;0;4;2455;0;9;2458;0;8;205;387;402;311;150;60;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1557;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;4913;711;2455;2458;205;387;402;311;150;60;16;0;0;0;4862;24;25;700;4;5
3510005;Cândido Mota;10895;0;55;10895;29386;7;55;3343;0;0;14280;0;26;15106;3;29;1899;3510;2748;1821;624;143;27;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;10853;0;31;0;0;4;0;0;0;0;0;0;40;0;0;0;8;0;7;0;0;0;0;29386;3343;14280;15106;1899;3510;2748;1821;624;143;27;0;0;0;29307;6;56;3338;0;3
3510104;Cândido Rodrigues;1102;0;0;1102;2876;13;0;266;3;0;1429;7;0;1447;6;0;201;351;329;149;48;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2876;266;1429;1447;201;351;329;149;48;15;3;0;0;0;2872;3;0;265;0;0
3510153;Canitar;2077;0;0;2077;6281;0;0;954;0;0;3085;0;0;3196;0;0;268;566;538;406;183;59;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6281;954;3085;3196;268;566;538;406;183;59;19;3;0;0;6278;3;0;954;0;0
3510203;Capão Bonito;16041;3;62;16041;46184;13;119;5960;0;8;22865;3;67;23319;3;49;2631;4488;4163;2893;1124;384;86;20;3;3;3;0;0;0;0;0;0;0;0;0;52;3;6;0;0;0;0;0;0;0;15707;76;217;12;0;0;0;0;0;0;0;0;30;3;16;0;0;0;0;10;3;0;0;46184;5960;22865;23319;2631;4488;4163;2893;1124;384;86;20;3;3;45459;205;462;5893;17;24
3510302;Capela do Alto;7115;3;16;7115;20614;3;22;2966;0;0;10292;3;15;10322;0;6;1097;2099;1744;1278;560;177;60;19;0;0;3;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;7098;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;20614;2966;10292;10322;1097;2099;1744;1278;560;177;60;19;0;0;20569;23;11;2961;0;0
3510401;Capivari;17188;5;46;17188;49995;11;46;6155;0;0;24501;9;25;25494;0;21;2514;4910;4577;3231;1193;430;97;19;0;3;3;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;16449;229;479;4;0;9;4;0;0;0;0;0;29;0;6;0;0;0;0;0;11;0;0;49995;6155;24501;25494;2514;4910;4577;3231;1193;430;97;19;0;3;48197;651;1098;5927;93;118
3510500;Caraguatatuba;48616;45;290;48616;133833;124;323;17728;10;0;64770;68;142;69063;41;163;9288;14821;11466;7771;3225;991;248;38;0;3;16;7;10;0;0;0;0;0;0;0;273;12;0;0;0;0;0;0;0;0;44022;1455;2775;68;0;103;0;0;0;0;37;0;198;18;0;0;32;17;9;16;0;0;0;133833;17728;64770;69063;9288;14821;11466;7771;3225;991;248;38;0;3;123804;3443;5945;16666;319;469
3510609;Carapicuíba;136773;43;207;136773;386567;104;213;50942;3;47;185735;51;88;200832;35;119;24873;37604;34891;24284;9597;2893;732;125;9;9;21;7;0;0;0;0;0;0;0;0;205;0;0;0;0;0;0;0;0;0;111860;2276;21476;834;0;18;39;3;0;0;0;0;44;0;0;0;36;0;29;30;68;0;0;386567;50942;185735;200832;24873;37604;34891;24284;9597;2893;732;125;9;9;320852;7110;55776;42270;861;7130
3510708;Cardoso;4603;0;32;4603;11312;0;32;1143;0;0;5523;0;19;5789;0;12;1067;1613;1044;608;170;37;3;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;4572;26;0;0;0;0;0;0;0;0;0;0;27;5;0;0;0;0;0;0;0;0;0;11312;1143;5523;5789;1067;1613;1044;608;170;37;3;0;0;0;11223;85;0;1133;8;0
3510807;Casa Branca;9744;8;105;9744;26445;25;105;3070;5;8;12963;13;74;13482;6;31;1895;2951;2360;1607;597;169;38;11;0;0;3;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;9529;29;159;8;0;0;8;0;0;0;0;0;21;0;0;0;0;0;0;75;9;0;0;26445;3070;12963;13482;1895;2951;2360;1607;597;169;38;11;0;0;26015;72;309;3027;8;21
3510906;Cássia dos Coqueiros;1076;0;11;1076;2788;0;11;278;0;0;1420;0;11;1368;0;0;223;351;248;173;62;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1070;4;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;2788;278;1420;1368;223;351;248;173;62;3;0;0;0;0;2778;9;0;278;0;0
3511003;Castilho;7326;47;56;7326;19788;126;59;2477;5;0;9739;65;32;10049;54;24;1375;2319;1744;1215;452;108;25;0;0;0;8;17;7;0;0;4;0;0;0;0;52;0;0;0;0;0;0;0;0;0;7286;32;0;0;0;0;47;0;0;0;0;0;49;7;0;0;0;0;0;0;0;0;0;19788;2477;9739;10049;1375;2319;1744;1215;452;108;25;0;0;0;19680;103;0;2461;13;0
3511102;Catanduva;44039;0;54;44039;115534;6;68;12549;0;0;55327;0;33;60207;0;33;8586;14195;11292;6653;2149;530;91;18;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;39661;480;3848;4;0;0;0;0;0;0;0;0;17;0;0;0;32;0;0;0;5;0;0;115534;12549;55327;60207;8586;14195;11292;6653;2149;530;91;18;0;0;106105;1379;7997;11487;223;807
3511201;Catiguá;2510;0;6;2510;6991;4;6;783;0;0;3478;0;6;3513;0;0;385;736;707;477;138;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;2504;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6991;783;3478;3513;385;736;707;477;138;36;0;0;0;0;6969;19;0;776;4;0
3511300;Cedral;4656;0;51;4656;12560;0;56;1478;0;0;6189;0;33;6371;0;23;765;1563;1214;727;239;84;7;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;4648;0;4;0;0;0;0;0;0;0;0;0;26;0;0;0;4;0;0;21;0;0;0;12560;1478;6189;6371;765;1563;1214;727;239;84;7;0;0;0;12538;9;9;1476;0;0
3511409;Cerqueira César;7391;0;34;7391;20231;3;34;2673;0;5;10028;0;20;10203;0;14;1404;2236;1847;1143;462;139;25;3;0;3;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;7333;9;39;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;9;0;0;20231;2673;10028;10203;1404;2236;1847;1143;462;139;25;3;0;3;20110;29;85;2656;0;6
3511508;Cerquilho;15904;0;117;15904;44533;0;161;5124;0;8;21649;0;115;22884;0;43;2372;4964;4278;2830;921;288;86;3;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;4;0;0;0;0;0;0;15464;242;181;0;0;0;0;0;0;0;0;0;41;21;10;0;0;0;11;34;0;0;0;44533;5124;21649;22884;2372;4964;4278;2830;921;288;86;3;0;0;43438;730;349;4984;97;32
